Channel,Frequency,Value,Label
CP4,16,25.81348484528,right
CP4,17,25.718633301348035,right
CP4,18,26.446414223195205,right
CP4,19,26.118220256804445,right
CP4,20,26.22027572988033,right
CP4,21,25.407384155602657,right
CP4,22,24.588361469433814,right
CP4,23,26.89523897700049,right
CP4,24,26.830181452776685,right
CP4,25,27.089893296678078,right
CP4,26,26.147058186983454,right
CP4,27,26.47864571841118,right
CP4,28,26.86891648693486,right
CP4,29,26.871561781539356,right
CP4,30,26.297568476284958,right
CP4,31,25.596462829526647,right
CP4,32,25.452942301305136,right
CP4,33,26.57172586666797,right
CP4,34,26.76421460184328,right
CP4,35,26.818863610813615,right
CP4,36,26.52352601394293,right
CP4,37,27.147078148766987,right
CP4,38,26.605049521217936,right
CP4,39,27.250873361829736,right
CP4,40,26.906667527661806,right
CP4,41,26.791740550242757,right
CP4,42,27.41021594869155,right
CP4,43,27.429687438264253,right
CP4,44,27.805168666707086,right
CP4,45,27.279102045303567,right
CP4,46,27.498768865153778,right
CP4,47,27.835292917674952,right
CP4,48,27.738033328260236,right
CP4,49,27.44466556349252,right
CP4,50,27.005936954000784,right
CP4,51,27.20560265656941,right
CP4,52,27.203804593478893,right
CP4,53,27.82482920897654,right
CP4,54,27.447361915599153,right
CP4,55,27.505909010372577,right
CP4,56,28.811556611374613,right
CP4,57,28.782575119674163,right
CP3,0,38.328605736511065,right
CP3,1,38.39747404854977,right
CP3,2,38.16723685695265,right
CP3,3,36.79911852965761,right
CP3,4,32.765590162577155,right
CP3,5,32.29263657111481,right
CP3,6,29.69142428232292,right
CP3,7,29.90131115948381,right
CP3,8,30.143267160584465,right
CP3,9,30.828880688573864,right
CP3,10,30.440353449290104,right
CP3,11,31.278801864294408,right
CP3,12,32.09680495480205,right
CP3,13,32.24078786972165,right
CP3,14,32.74971295432939,right
CP3,15,33.01224802058747,right
CP3,16,32.54602749285674,right
CP3,17,32.736396397958664,right
CP3,18,32.59020595690438,right
CP3,19,31.21956380859634,right
CP3,20,30.69492894204277,right
CP3,21,30.53786782289916,right
CP3,22,28.962020375887935,right
CP3,23,27.40254283741685,right
CP3,24,27.293981861868247,right
CP3,25,29.09101841443799,right
CP3,26,29.407025883927638,right
CP3,27,29.334578964047612,right
CP3,28,29.494034823509146,right
CP3,29,29.147339058900986,right
CP3,30,28.21820975653553,right
CP3,31,28.67965077317649,right
CP3,32,25.752641148185003,right
CP3,33,25.673333081730508,right
CP3,34,25.481474740709857,right
CP3,35,25.388637318242218,right
CP3,36,25.829429740230655,right
CP3,37,28.12073298218592,right
CP3,38,27.98982448614353,right
CP3,39,27.817031935798266,right
CP3,40,27.679614086740152,right
CP3,41,27.778225545181066,right
CP3,42,27.1180812226782,right
CP3,43,29.159462902255232,right
CP3,44,29.090489510658607,right
CP3,45,29.20173226918475,right
CP3,46,29.4219526562079,right
CP3,47,30.650208830531717,right
CP3,48,30.682052879153062,right
CP3,49,30.68292790086098,right
CP3,50,30.614611868316636,right
CP3,51,28.53387359135599,right
CP3,52,28.99812249783988,right
CP3,53,29.10486545366142,right
CP3,54,26.00121762098221,right
CP3,55,26.377608598845704,right
CP3,56,26.471650811458517,right
CP3,57,26.05793273425478,right
C3,0,31.20462752697613,right
C3,1,32.34451606371302,right
C3,2,31.864782250464472,right
C3,3,33.17281938332809,right
C3,4,32.57883004691739,right
C3,5,32.43610369128908,right
C3,6,32.426136186871794,right
C3,7,32.58293088719015,right
C3,8,32.275866615147486,right
C3,9,31.362125679234858,right
C3,10,29.320982000950387,right
C3,11,27.69705303238954,right
C3,12,27.599135881835256,right
C3,13,28.3392700327611,right
C3,14,28.71379333560504,right
C3,15,27.73975474553838,right
C3,16,28.251412017842892,right
C3,17,28.177528228006953,right
C3,18,28.945729303660187,right
C3,19,29.292627478491397,right
C3,20,30.181779061421523,right
C3,21,29.054503914765665,right
C3,22,28.786955773136143,right
C3,23,28.60191790462421,right
C3,24,29.58364105701953,right
C3,25,30.284232418426708,right
C3,26,29.89311602540179,right
C3,27,29.380675257758533,right
C3,28,29.067489710909825,right
C3,29,29.289901330881577,right
C3,30,28.8545862614055,right
C3,31,28.133709866298517,right
C3,32,27.29492707475083,right
C3,33,26.56146447132176,right
C3,34,26.598459823261177,right
C3,35,25.53911498160012,right
C3,36,25.535106121559497,right
C3,37,24.926904142397444,right
C3,38,24.781397268118717,right
C3,39,24.210482845146068,right
C3,40,22.836692085454384,right
C3,41,22.706762205167248,right
C3,42,20.714759957281483,right
C3,43,19.928836337183853,right
C3,44,19.545347332238045,right
C3,45,21.746970234933887,right
C3,46,22.15804865686306,right
C3,47,22.57351312859171,right
C3,48,22.674936565968213,right
C3,49,22.625405220813768,right
C3,50,23.510254947499647,right
C3,51,23.58647720083132,right
C3,52,23.52323319275246,right
C3,53,22.58287063007964,right
C3,54,22.836270780486814,right
C3,55,24.0267825103502,right
C3,56,23.419895276174753,right
C3,57,23.377641558369394,right
F5,0,34.49405985539425,right
F5,1,34.70758060190641,right
F5,2,34.48354019815014,right
F5,3,34.48573515246263,right
F5,4,31.184733453393186,right
F5,5,28.238842524596595,right
F5,6,27.75435562622935,right
F5,7,26.664427426770438,right
F5,8,25.04366307878817,right
F5,9,28.04912368077055,right
F5,10,28.088017940914717,right
F5,11,29.82394755356452,right
F5,12,30.460993424780657,right
F5,13,31.889319911270633,right
F5,14,32.17899482153298,right
F5,15,32.052314927146824,right
F5,16,31.215441528894978,right
F5,17,30.83581629305597,right
F5,18,30.09527117608566,right
F5,19,29.634516163696713,right
F5,20,28.562224292832905,right
F5,21,25.676439526566153,right
F5,22,25.569877716837873,right
F5,23,26.94396999532103,right
F5,24,26.74298443999082,right
F5,25,25.33136511690904,right
F5,26,24.51421533245833,right
F5,27,24.197853245296844,right
F5,28,24.520093283455747,right
F5,29,25.64969961168147,right
F5,30,23.439039232002827,right
F5,31,23.30257419960371,right
F5,32,23.7327523648891,right
F5,33,23.42342688709996,right
F5,34,23.944427134473916,right
F5,35,24.346653016215317,right
F5,36,24.767865846557072,right
F5,37,24.620141378563034,right
F5,38,24.503634890314725,right
F5,39,24.2318935281667,right
F5,40,24.56462010134464,right
F5,41,25.391737707108014,right
F5,42,26.294146654207395,right
F5,43,25.70165389194873,right
F5,44,25.70889147471675,right
F5,45,24.874173171712574,right
F5,46,24.658829988481767,right
F5,47,26.002226997891785,right
F5,48,26.547556345203304,right
F5,49,26.884706213025737,right
F5,50,26.599453895152397,right
F5,51,26.078779067396184,right
F5,52,26.302063141313052,right
F5,53,26.908644404538897,right
F5,54,27.956868647540215,right
F5,55,27.510419233963084,right
F5,56,26.38947999416594,right
F5,57,25.616613847031104,right
PO3,0,26.051077057919613,right
PO3,1,27.051079934703637,right
PO3,2,26.682510557154874,right
PO3,3,26.223144500897476,right
PO3,4,25.82493220270267,right
PO3,5,26.611662045452917,right
PO3,6,27.212576988204148,right
PO3,7,26.841012972814738,right
PO3,8,27.519785517046426,right
PO3,9,26.875742329760808,right
PO3,10,27.552241652351537,right
PO3,11,29.39660744979281,right
PO3,12,29.450171967286916,right
PO3,13,30.131448006065355,right
PO3,14,29.94503398785847,right
PO3,15,29.731478666844183,right
PO3,16,29.807807022264512,right
PO3,17,29.22440515167469,right
PO3,18,28.416283375800834,right
PO3,19,28.018834885356064,right
PO3,20,27.550869614668922,right
PO3,21,26.167950624160568,right
PO3,22,26.243622899614543,right
PO3,23,26.229889095480825,right
PO3,24,26.397324623739294,right
PO3,25,26.716543981334958,right
PO3,26,25.123895841091922,right
PO3,27,24.3525471091119,right
PO3,28,23.6956993503024,right
PO3,29,26.629639326117864,right
PO3,30,27.332403123408753,right
PO3,31,26.64582166783433,right
PO3,32,26.528549655718685,right
PO3,33,26.61351343772924,right
PO3,34,26.50819442560899,right
PO3,35,27.367864931522895,right
PO3,36,26.867290088488154,right
PO3,37,25.510883464473864,right
PO3,38,25.345317990085782,right
PO3,39,25.363127957326192,right
PO3,40,24.879958170304178,right
PO3,41,26.093499882627654,right
PO3,42,26.831630252290996,right
PO3,43,26.203009110936904,right
PO3,44,26.070311199397537,right
PO3,45,25.395674239002673,right
PO3,46,25.396174617438078,right
PO3,47,26.21109041223777,right
PO3,48,27.01368940653634,right
PO3,49,27.28311395792186,right
PO3,50,26.790725707230308,right
PO3,51,26.609627075707593,right
PO3,52,26.640486913949402,right
PO3,53,27.274541407702955,right
PO3,54,28.621648878088877,right
PO3,55,28.649129721367178,right
PO3,56,27.65098368903448,right
PO3,57,27.176820231072128,right
PO4,0,26.428999488731858,right
PO4,1,27.178467530997153,right
PO4,2,27.510622507821623,right
PO4,3,27.07260659138889,right
PO4,4,25.289672825391087,right
PO4,5,25.38964240455195,right
PO4,6,26.383661521034114,right
PO4,7,25.58131882669533,right
PO4,8,26.630325339893623,right
PO4,9,25.857862841832542,right
PO4,10,26.896389928970198,right
PO4,11,30.6320537579185,right
PO4,12,31.423977912852234,right
PO4,13,32.74750600306235,right
PO4,14,33.08710407806625,right
PO4,15,32.915900903280516,right
PO4,16,32.990490689339865,right
PO4,17,32.86491732831668,right
PO4,18,31.715652435594315,right
PO4,19,31.173084048062623,right
PO4,20,30.402777366729538,right
PO4,21,27.15509908029951,right
PO4,22,26.811021219510785,right
PO4,23,26.946543570786154,right
PO4,24,26.913402536767776,right
PO4,25,27.090211555236632,right
PO4,26,25.205276919326685,right
PO4,27,24.543679592099004,right
PO4,28,23.80758245380884,right
PO4,29,25.66681880549111,right
PO4,30,27.04581330521973,right
PO4,31,26.264037947503518,right
PO4,32,26.300125726031823,right
PO4,33,27.42420680741645,right
PO4,34,27.113110731524436,right
PO4,35,28.38435905803805,right
PO4,36,28.77853542867374,right
PO4,37,28.0214610755567,right
PO4,38,27.54463446077637,right
PO4,39,27.40869485620752,right
PO4,40,26.144745844968167,right
PO4,41,27.12670369560771,right
PO4,42,27.06690064932147,right
PO4,43,26.248660487195146,right
PO4,44,25.913394285099898,right
PO4,45,25.517806671711178,right
PO4,46,25.734493446361654,right
PO4,47,26.483593323046346,right
PO4,48,27.134393142048978,right
PO4,49,27.38907737656732,right
PO4,50,27.012943978363467,right
PO4,51,26.954848243262575,right
PO4,52,27.023461890275353,right
PO4,53,27.531520100674864,right
PO4,54,28.739406845914594,right
PO4,55,28.793648043819424,right
PO4,56,28.169967473813617,right
PO4,57,27.538980743386674,right
F6,0,33.3608316260837,right
F6,1,33.43599700714481,right
F6,2,33.490339373632956,right
F6,3,31.954622308018617,right
F6,4,30.544977066637358,right
F6,5,31.04894916934906,right
F6,6,29.45277910634028,right
F6,7,29.140526156270596,right
F6,8,28.475461255997658,right
F6,9,28.547379204767537,right
F6,10,28.596459478380236,right
F6,11,29.697972572584735,right
F6,12,30.313057893348013,right
F6,13,30.420924271973572,right
F6,14,30.256546092728797,right
F6,15,30.17222795561306,right
F6,16,29.47661983812642,right
F6,17,29.060979538916033,right
F6,18,29.920760933054776,right
F6,19,27.17454070443036,right
F6,20,24.634041084366125,right
F6,21,24.11495085127072,right
F6,22,24.406462762879805,right
F6,23,26.202193071949786,right
F6,24,26.817144544926794,right
F6,25,25.618798135775048,right
F6,26,25.071348844489385,right
F6,27,24.846818447287234,right
F6,28,25.191394151974098,right
F6,29,26.130987671529912,right
F6,30,25.304914514820265,right
F6,31,24.999517339231325,right
F6,32,24.669394095970883,right
F6,33,25.43918770996231,right
F6,34,27.192411070312836,right
F6,35,27.483137635614582,right
F6,36,27.537525751388028,right
F6,37,28.02310858850078,right
F6,38,27.14154410062988,right
F6,39,27.02678885905094,right
F6,40,27.344392089206323,right
F6,41,26.618091387442313,right
F6,42,25.98220813260772,right
F6,43,25.024914097991143,right
F6,44,24.375604947379507,right
F6,45,23.37866899417127,right
F6,46,24.602022912591927,right
F6,47,25.015796019885954,right
F6,48,25.087109230216438,right
F6,49,25.120256994795835,right
F6,50,25.328628460320665,right
F6,51,25.424369728215815,right
F6,52,25.991574749719625,right
F6,53,26.34671515012014,right
F6,54,27.36518654881611,right
F6,55,27.83029945500615,right
F6,56,27.62178627266985,right
F6,57,27.342921927384648,right
CP4,0,28.29563823421723,right
CP4,1,28.993228598968052,right
CP4,2,29.107575401992047,right
CP4,3,28.281678094240597,right
CP4,4,27.036334247659287,right
CP4,5,26.838255155089005,right
CP4,6,27.085644763748064,right
CP4,7,26.201286192219897,right
CP4,8,26.019076776116627,right
CP4,9,25.760362147881573,right
CP4,10,25.564608385672987,right
CP4,11,27.3577030650089,right
CP4,12,27.491281763940613,right
CP4,13,27.617692152141796,right
CP4,14,27.556948787188414,right
CP4,15,27.345219522318263,right
CP4,16,27.164581858070278,right
CP4,17,27.232089971825953,right
CP4,18,27.63131476655044,right
CP4,19,26.27519962171583,right
CP4,20,26.4325061050878,right
CP4,21,25.537260432072976,right
CP4,22,25.617542442818948,right
CP4,23,26.303083359136167,right
CP4,24,26.673983635601832,right
CP4,25,26.575621805762868,right
CP4,26,24.433750362949066,right
CP4,27,24.37265976985536,right
CP4,28,24.81671819866237,right
CP4,29,25.236438174924352,right
CP4,30,26.30025239272191,right
CP4,31,25.78474789790542,right
CP4,32,25.46754423643755,right
CP4,33,26.2179695405775,right
CP4,34,26.16919091268286,right
CP4,35,26.795134205354046,right
CP4,36,27.776920709950673,right
CP4,37,27.626807260058534,right
CP4,38,26.878455800422408,right
CP4,39,26.705597010333815,right
CP4,40,26.081754214752152,right
CP4,41,26.811147320389665,right
CP4,42,27.14815992701603,right
CP4,43,26.402544160618184,right
CP4,44,25.69887243897378,right
CP4,45,25.212419529035877,right
CP4,46,25.638835229608404,right
CP4,47,26.08366631505455,right
CP4,48,26.846549777984666,right
CP4,49,27.202392030400762,right
CP4,50,26.6467226209531,right
CP4,51,26.616674448637283,right
CP4,52,26.76553233068632,right
CP4,53,27.190792314207858,right
CP4,54,28.44617550931416,right
CP4,55,28.62779326994669,right
CP4,56,27.950632346488803,right
CP4,57,27.31930592897403,right
CP3,0,37.25277995521722,right
CP3,1,36.88700811049594,right
CP3,2,36.818739515839674,right
CP3,3,36.732887287814115,right
CP3,4,35.41147260591024,right
CP3,5,34.71117136518374,right
CP3,6,34.50715566085377,right
CP3,7,31.989493416844915,right
CP3,8,32.49074238020857,right
CP3,9,31.38314792266888,right
CP3,10,31.250731051641353,right
CP3,11,31.18684127303307,right
CP3,12,31.77258308496345,right
CP3,13,32.42483901227701,right
CP3,14,32.751436371818016,right
CP3,15,32.20387858073542,right
CP3,16,32.678070340708985,right
CP3,17,32.48026469800046,right
CP3,18,32.283810190216286,right
CP3,19,32.10760251396898,right
CP3,20,32.631939076350456,right
CP3,21,31.898509395341055,right
CP3,22,32.11128375586317,right
CP3,23,31.93426324125603,right
CP3,24,31.31918739935116,right
CP3,25,31.588276960667518,right
CP3,26,31.9148113663677,right
CP3,27,31.769897056068647,right
CP3,28,30.974037030797298,right
CP3,29,32.373967377924515,right
CP3,30,33.51555840039287,right
CP3,31,33.58194154067075,right
CP3,32,33.55833359907136,right
CP3,33,33.47589722153274,right
CP3,34,33.3456344974238,right
CP3,35,34.15788338062011,right
CP3,36,33.47892541116841,right
CP3,37,30.76396938738258,right
CP3,38,30.384887473993217,right
CP3,39,30.176772343136133,right
CP3,40,29.487560785962117,right
CP3,41,30.13478552071375,right
CP3,42,29.065450396744875,right
CP3,43,27.348039223428305,right
CP3,44,28.055489108348596,right
CP3,45,27.817791375340594,right
CP3,46,28.27697333057893,right
CP3,47,28.33301594658087,right
CP3,48,27.186007551712194,right
CP3,49,28.670493276681043,right
CP3,50,29.466985641568606,right
CP3,51,28.498120517141178,right
CP3,52,29.027706542392085,right
CP3,53,28.77730753368138,right
CP3,54,29.31110839023704,right
CP3,55,29.42746211816943,right
CP3,56,29.496467046355384,right
CP3,57,27.576002825819824,right
C3,0,31.604519736516316,right
C3,1,31.194789517997044,right
C3,2,29.59226254254514,right
C3,3,29.325366014652396,right
C3,4,28.306595854531853,right
C3,5,26.7422663502358,right
C3,6,27.134000447747187,right
C3,7,27.177273522736947,right
C3,8,26.77960122018344,right
C3,9,25.513411355859038,right
C3,10,24.51123762676749,right
C3,11,27.259257040379566,right
C3,12,29.007456333531444,right
C3,13,29.01298587008467,right
C3,14,29.08087573828253,right
C3,15,29.07287460785865,right
C3,16,29.150963571069855,right
C3,17,28.761953377337356,right
C3,18,28.0028337812735,right
C3,19,21.950598128314233,right
C3,20,21.211780087863822,right
C3,21,19.091050979221343,right
C3,22,20.058075723283864,right
C3,23,20.79271125636547,right
C3,24,20.686649729558457,right
C3,25,20.693167919056243,right
C3,26,21.26771013669249,right
C3,27,21.067871844526064,right
C3,28,21.833480238113086,right
C3,29,21.161207882627924,right
C3,30,19.689455781716163,right
C3,31,20.19723128118939,right
C3,32,20.230584370817112,right
C3,33,20.27879307619625,right
C3,34,19.40274167366386,right
C3,35,19.080118913649308,right
C3,36,20.0733118204543,right
C3,37,19.796808110493387,right
C3,38,19.196445914499012,right
C3,39,19.074851919717855,right
C3,40,17.891794154004078,right
C3,41,18.40888718388918,right
C3,42,18.492366723887113,right
C3,43,18.734203106356016,right
C3,44,16.695899952940586,right
C3,45,18.307165016632865,right
C3,46,18.956691423262388,right
C3,47,19.198406084137467,right
C3,48,19.035499838461995,right
C3,49,17.51471207947503,right
C3,50,17.827871784900353,right
C3,51,18.890942965157272,right
C3,52,19.927362324182486,right
C3,53,18.994834303139264,right
C3,54,18.592855317295193,right
C3,55,19.970339075060746,right
C3,56,20.158685613551683,right
C3,57,19.920882360669097,right
F5,0,31.712603305235877,right
F5,1,31.372420880881936,right
F5,2,31.164262063575112,right
F5,3,30.24097269123019,right
F5,4,28.66228475813363,right
F5,5,26.75039461244001,right
F5,6,26.356076781444933,right
F5,7,27.351881706196277,right
F5,8,27.90080854943391,right
F5,9,26.81205473919361,right
F5,10,27.277293878042563,right
F5,11,31.533495763911205,right
F5,12,31.662497350815464,right
F5,13,31.74574972024249,right
F5,14,31.4018534765125,right
F5,15,31.121332727524603,right
F5,16,30.93432505016072,right
F5,17,31.162610970956983,right
F5,18,29.399346431728848,right
F5,19,26.88639137477041,right
F5,20,26.519517794883562,right
F5,21,26.48013840244747,right
F5,22,27.419512759781114,right
F5,23,27.87016922972256,right
F5,24,28.013010500935888,right
F5,25,27.44591644270425,right
F5,26,27.01550541833928,right
F5,27,26.825804069185907,right
F5,28,26.973683633979675,right
F5,29,27.113417355909387,right
F5,30,26.11247954435025,right
F5,31,25.683027277105577,right
F5,32,25.171838836911228,right
F5,33,25.87900819279355,right
F5,34,26.559666344049017,right
F5,35,26.85294626992401,right
F5,36,26.224292829036038,right
F5,37,26.092853609766,right
F5,38,26.664914308983573,right
F5,39,26.854749227258313,right
F5,40,26.2098047955447,right
F5,41,25.351187158100096,right
F5,42,25.57641464860202,right
F5,43,25.754141335985366,right
F5,44,25.477542824632273,right
F5,45,26.239557559229333,right
F5,46,26.033776518841464,right
F5,47,26.566294393485492,right
F5,48,26.653588962546266,right
F5,49,26.325903754834833,right
F5,50,26.21117197113396,right
F5,51,26.98271835194145,right
F5,52,27.047043190118423,right
F5,53,26.985337243885134,right
F5,54,27.2134950782133,right
F5,55,26.962431508994726,right
F5,56,27.550102848126755,right
F5,57,27.354303328845816,right
PO3,0,33.947861126674994,right
PO3,1,34.25311884207159,right
PO3,2,33.93743009601705,right
PO3,3,32.99888231494624,right
PO3,4,28.845051038956534,right
PO3,5,29.05370881116367,right
PO3,6,29.43149598956818,right
PO3,7,29.832429076927106,right
PO3,8,29.67142938095066,right
PO3,9,29.661093324381795,right
PO3,10,31.13477864407852,right
PO3,11,33.078469278603954,right
PO3,12,34.19195063887558,right
PO3,13,33.89256988649958,right
PO3,14,34.314359747971736,right
PO3,15,34.07810644697549,right
PO3,16,34.52331968786356,right
PO3,17,33.18462936566321,right
PO3,18,32.76355418143565,right
PO3,19,29.142284355032714,right
PO3,20,29.601671016108334,right
PO3,21,28.61874665387131,right
PO3,22,30.06197593855657,right
PO3,23,28.75383579980006,right
PO3,24,29.112729634356644,right
PO3,25,28.39424187628683,right
PO3,26,28.80784408115418,right
PO3,27,28.465278470629375,right
PO3,28,28.957852923136016,right
PO3,29,27.52453152160904,right
PO3,30,26.797129741999832,right
PO3,31,26.712775571143208,right
PO3,32,26.860988650148613,right
PO3,33,26.51131653631238,right
PO3,34,26.531268364743003,right
PO3,35,25.86762505409338,right
PO3,36,26.171583840511488,right
PO3,37,26.380440039162778,right
PO3,38,26.760001847374838,right
PO3,39,26.083144105528632,right
PO3,40,26.31697749006461,right
PO3,41,25.895281446011627,right
PO3,42,26.620953270239767,right
PO3,43,27.035806590182993,right
PO3,44,27.09309361384674,right
PO3,45,26.954971987610975,right
PO3,46,27.416753599217504,right
PO3,47,27.632061455360773,right
PO3,48,28.412947778082078,right
PO3,49,28.096076900666187,right
PO3,50,27.537472966744087,right
PO3,51,27.560546508877792,right
PO3,52,28.16535236015714,right
PO3,53,27.75290754036198,right
PO3,54,28.18527956154059,right
PO3,55,27.339462788065333,right
PO3,56,27.821531885883406,right
PO3,57,27.582222716828774,right
PO4,0,27.67012163639292,right
PO4,1,28.209835835435936,right
PO4,2,29.452587894876853,right
PO4,3,28.353647167824114,right
PO4,4,28.67891184309153,right
PO4,5,28.657040115757457,right
PO4,6,29.102016541961653,right
PO4,7,29.26854950232247,right
PO4,8,29.60773837589086,right
PO4,9,29.03304247408276,right
PO4,10,29.439868892642572,right
PO4,11,32.38609725995422,right
PO4,12,33.63231205314954,right
PO4,13,33.49428006623013,right
PO4,14,33.950484505828314,right
PO4,15,33.839281576017484,right
PO4,16,34.094687684350845,right
PO4,17,33.0973520189768,right
PO4,18,32.444342627851206,right
PO4,19,27.95784980835939,right
PO4,20,28.061399480635544,right
PO4,21,26.511717761774726,right
PO4,22,26.978374487294708,right
PO4,23,25.741751759670368,right
PO4,24,26.619410254357497,right
PO4,25,26.667081700662493,right
PO4,26,27.20687720046947,right
PO4,27,26.685076673947265,right
PO4,28,27.640379714595102,right
PO4,29,26.629755005978822,right
PO4,30,26.715685598561272,right
PO4,31,27.092500332757538,right
PO4,32,26.932322641574416,right
PO4,33,26.512056139284855,right
PO4,34,27.214583070099682,right
PO4,35,26.168580621029662,right
PO4,36,26.261416925083616,right
PO4,37,26.931497400936767,right
PO4,38,26.411870418216235,right
PO4,39,26.194685701195283,right
PO4,40,26.257865094139984,right
PO4,41,25.9812671542647,right
PO4,42,26.136440410572312,right
PO4,43,26.940597827158573,right
PO4,44,26.50949847692001,right
PO4,45,26.401161448510294,right
PO4,46,26.707916182931882,right
PO4,47,27.26178972103355,right
PO4,48,27.90641454690817,right
PO4,49,27.80517906306073,right
PO4,50,27.33348826269254,right
PO4,51,27.56811874947904,right
PO4,52,28.17303223330958,right
PO4,53,27.74708766492253,right
PO4,54,27.880039697379043,right
PO4,55,27.350636731535634,right
PO4,56,27.82087041355073,right
PO4,57,27.6101016020697,right
F6,0,34.55653024052913,right
F6,1,34.43351987959416,right
F6,2,34.53053727081122,right
F6,3,33.34253836835599,right
F6,4,31.893026359708635,right
F6,5,30.658469209945025,right
F6,6,29.370553711484206,right
F6,7,27.998605859885753,right
F6,8,27.670055472856305,right
F6,9,26.41216706635188,right
F6,10,27.615522356051166,right
F6,11,32.65202763613564,right
F6,12,32.74421919708253,right
F6,13,33.09795965055534,right
F6,14,32.86407087824193,right
F6,15,32.97023980637792,right
F6,16,32.63230957438272,right
F6,17,32.63876540434913,right
F6,18,29.563020713969404,right
F6,19,25.374709544677543,right
F6,20,23.276914441062463,right
F6,21,24.529250734499414,right
F6,22,24.989303033327396,right
F6,23,25.37040462104319,right
F6,24,25.300592137055638,right
F6,25,25.675628079983632,right
F6,26,25.371700352032903,right
F6,27,25.10187473671955,right
F6,28,25.999239510820704,right
F6,29,25.736655262564618,right
F6,30,25.846941805198995,right
F6,31,25.89064655958966,right
F6,32,26.587026557792292,right
F6,33,27.27932026415835,right
F6,34,27.726222347618304,right
F6,35,27.199861081374344,right
F6,36,26.595455016109423,right
F6,37,27.082395616302396,right
F6,38,26.197956000188736,right
F6,39,26.511068737221194,right
F6,40,26.060044793588744,right
F6,41,25.236936999385698,right
F6,42,25.80893407843596,right
F6,43,26.87838180895588,right
F6,44,27.116597827346002,right
F6,45,26.99103199910688,right
F6,46,26.71573858692338,right
F6,47,26.832153146922558,right
F6,48,27.03740010813821,right
F6,49,27.376485163890063,right
F6,50,27.6387572356371,right
F6,51,27.473694843736748,right
F6,52,27.819989386679357,right
F6,53,27.895431497540315,right
F6,54,27.95599145683616,right
F6,55,28.48093237832967,right
F6,56,28.608560222112548,right
F6,57,27.971616092458618,right
CP4,0,25.00062748333441,right
CP4,1,26.009305774859044,right
CP4,2,27.913301721500645,right
CP4,3,28.17894799672445,right
CP4,4,28.60099696272797,right
CP4,5,28.735511455881216,right
CP4,6,28.876287953866708,right
CP4,7,28.981149060116557,right
CP4,8,29.258377600483854,right
CP4,9,28.25964265673555,right
CP4,10,27.40862240242597,right
CP4,11,27.367185952949416,right
CP4,12,26.901709250243865,right
CP4,13,27.52888779554018,right
CP4,14,26.977505935203865,right
CP4,15,26.59499232108136,right
CP4,16,26.355450043130134,right
CP4,17,26.224389014634788,right
CP4,18,24.413787352252054,right
CP4,19,24.582599088789152,right
CP4,20,24.67840461486801,right
CP4,21,24.33538275247951,right
CP4,22,25.346289341866,right
CP4,23,25.341386273909645,right
CP4,24,25.853171532391418,right
CP4,25,25.927618132397914,right
CP4,26,26.333055269289332,right
CP4,27,25.667658907078007,right
CP4,28,26.521439393106043,right
CP4,29,25.857536956218432,right
CP4,30,26.226182886411905,right
CP4,31,26.56549554958275,right
CP4,32,26.84463745283977,right
CP4,33,26.812396982956383,right
CP4,34,26.999713832436235,right
CP4,35,26.610622422846802,right
CP4,36,26.184003516244108,right
CP4,37,26.641041371830752,right
CP4,38,26.212606659204095,right
CP4,39,26.63325845916095,right
CP4,40,26.550489844114185,right
CP4,41,26.650348262615292,right
CP4,42,26.99127117572418,right
CP4,43,27.501641251019223,right
CP4,44,27.453271659916517,right
CP4,45,27.392334814783613,right
CP4,46,27.231200752406522,right
CP4,47,27.52881352474482,right
CP4,48,28.02884526527957,right
CP4,49,28.0306022975263,right
CP4,50,27.920540671145623,right
CP4,51,28.086927567307423,right
CP4,52,28.30342757834468,right
CP4,53,28.07109623873524,right
CP4,54,28.318215512802585,right
CP4,55,27.655268764431625,right
CP4,56,28.078706023968067,right
CP4,57,27.628528954927603,right
CP3,0,35.90837031070367,right
CP3,1,35.88396813924398,right
CP3,2,35.837169969235184,right
CP3,3,34.919060712540244,right
CP3,4,34.316513070821216,right
CP3,5,34.306620052514305,right
CP3,6,34.167026372898064,right
CP3,7,33.06041842684657,right
CP3,8,33.35339679247841,right
CP3,9,33.900709772020555,right
CP3,10,30.761984908176476,right
CP3,11,31.77716918116694,right
CP3,12,31.840043921776097,right
CP3,13,31.947636878605813,right
CP3,14,33.43472882428663,right
CP3,15,33.60254461396578,right
CP3,16,33.338296529766495,right
CP3,17,33.31358877755369,right
CP3,18,31.67251405874826,right
CP3,19,30.998260046432954,right
CP3,20,31.95659692645815,right
CP3,21,30.39781915212457,right
CP3,22,29.87522634307069,right
CP3,23,29.43644723755957,right
CP3,24,29.378484164517044,right
CP3,25,29.938094166806202,right
CP3,26,29.912434645379577,right
CP3,27,29.673014919526906,right
CP3,28,27.904045683351196,right
CP3,29,27.75226586504416,right
CP3,30,27.840007435037364,right
CP3,31,27.82151697814006,right
CP3,32,27.162121336253577,right
CP3,33,25.995932553823874,right
CP3,34,27.52898414722301,right
CP3,35,28.442766130193814,right
CP3,36,28.311693334791343,right
CP3,37,28.251845872343434,right
CP3,38,28.668666897242655,right
CP3,39,28.285095229771752,right
CP3,40,28.296008949736876,right
CP3,41,28.346577262439155,right
